Engagement Score,Satisfaction Score,Work-Life Balance Score,BusinessUnit,EmployeeClassificationType,DepartmentType,GenderCode,MaritalDesc,Current Employee Rating,Education,JobSatisfaction,JobInvolvement,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,MonthlyIncome,PercentSalaryHike,OverTime,DistanceFromHome,EducationField,Performance,YearsWorking,FinalScore,ExitScore,Age,SupervisorEngagementScore,PayZone_Encoded,AgeAtExit,TenureDays,IsManager,TurnoverScore,TerminationType,TerminationDescription
3.333333333333333,5.625,0.0,0.0,10.0,5.0,0.0,0.0,5.0,2.0,2.5,6.666666666666666,2.6875,3.071428571428571,2.5294117647058822,4.0,3.337498580029535,2.5000000000000004,10.0,5.000000000000001,0.0,3.75,4.0,4.0,0.0,29.2,1.7647058823529411,2.0,,359.0,0.0,0.48,-1.0,-1.0
2.2222222222222223,5.0,0.0,0.0,10.0,5.0,0.0,0.0,5.0,2.0,2.5,6.666666666666666,3.0625,3.5000000000000004,2.882352941176471,5.0,3.5078950357832555,2.777777777777778,10.0,5.000000000000001,0.0,3.0,4.0,4.0,0.0,29.8,1.7647058823529411,2.0,,359.0,0.0,0.48,-1.0,-1.0
1.1111111111111112,4.375,0.0,0.0,10.0,5.0,0.0,0.0,5.0,2.0,2.5,6.666666666666666,3.3125,3.7857142857142856,3.117647058823529,5.0,3.621492672952402,2.777777777777778,10.0,5.000000000000001,0.0,2.25,5.0,4.0,0.0,30.2,1.7647058823529411,2.0,,359.0,0.0,0.48,-1.0,-1.0
2.2222222222222223,5.0,1.25,0.0,10.0,5.0,0.0,0.0,5.0,2.0,2.5,6.666666666666666,3.6875,4.214285714285714,3.4705882352941178,6.0,3.791889128706123,3.333333333333333,10.0,5.000000000000001,0.0,3.0,5.0,4.0,0.0,30.8,1.7647058823529411,2.0,,359.0,0.0,0.48,-1.0,-1.0
1.1111111111111112,4.375,1.25,0.0,10.0,5.0,0.0,0.0,5.0,2.0,2.5,6.666666666666666,3.9375,4.5,3.7058823529411766,6.0,3.905486765875269,3.333333333333333,10.0,5.000000000000001,0.0,2.25,6.0,4.0,0.0,31.2,1.7647058823529411,2.0,,359.0,0.0,0.48,-1.0,-1.0
0.0,3.75,1.25,0.0,10.0,5.0,0.0,0.0,5.0,2.0,2.5,6.666666666666666,4.3125,4.928571428571429,4.058823529411765,7.0,4.07588322162899,3.333333333333333,10.0,5.000000000000001,0.0,1.5,6.0,4.0,0.0,31.8,1.7647058823529411,2.0,,359.0,0.0,0.48,-1.0,-1.0
0.0,3.125,1.25,0.0,10.0,5.0,0.0,0.0,5.0,2.0,2.5,6.666666666666666,4.5625,5.214285714285714,4.294117647058823,7.0,4.189480858798137,3.333333333333333,10.0,5.000000000000001,0.0,1.25,7.0,4.0,0.0,32.2,1.7647058823529411,2.0,,359.0,0.0,0.48,-1.0,-1.0
0.0,2.5,1.25,0.0,10.0,5.0,0.0,0.0,5.0,2.0,2.5,6.666666666666666,4.9375,5.642857142857143,4.647058823529412,8.0,4.3598773145518575,3.333333333333333,10.0,5.000000000000001,0.0,1.0,7.0,4.0,0.0,32.8,1.7647058823529411,2.0,,359.0,0.0,0.48,-1.0,-1.0
0.0,1.875,0.0,0.0,10.0,5.0,0.0,0.0,5.0,2.0,2.5,6.666666666666666,5.1875,5.928571428571429,4.882352941176471,8.0,4.473474951721005,3.611111111111111,10.0,5.000000000000001,0.0,0.75,8.0,4.0,0.0,33.2,1.7647058823529411,2.0,,359.0,0.0,0.48,-1.0,-1.0
3.333333333333333,5.0,3.75,10.0,4.0,5.0,0.0,10.0,5.0,3.0,0.0,0.0,4.375,5.0,4.11764705882353,2.0,5.099397932523003,4.444444444444445,0.0,0.0,3.0769230769230766,,1.0,6.0,5.0,52.9,4.0,2.0,,359.0,0.0,0.61,,
2.2222222222222223,3.75,3.75,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,2.5,2.857142857142857,2.3529411764705883,4.0,3.252300352152675,4.444444444444445,0.0,0.0,1.2087912087912087,2.5,4.0,5.0,0.0,22.3,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
1.1111111111111112,3.125,3.75,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,2.75,3.1428571428571432,2.588235294117647,4.0,3.3658979893218217,4.722222222222223,0.0,0.0,1.2087912087912087,1.75,4.0,2.0,0.0,22.7,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
2.2222222222222223,3.75,2.5,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,3.125,3.571428571428572,2.9411764705882355,5.0,3.536294445075542,5.277777777777779,0.0,0.0,1.2087912087912087,2.5,5.0,2.0,0.0,23.3,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
2.2222222222222223,3.125,2.5,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,3.375,3.8571428571428577,3.1764705882352944,5.0,3.649892082244689,5.555555555555555,0.0,0.0,1.2087912087912087,2.25,5.0,2.0,0.0,23.7,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
2.2222222222222223,2.5,3.75,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,3.75,4.285714285714286,3.5294117647058822,6.0,3.8202885379984095,5.555555555555555,0.0,0.0,1.2087912087912087,2.0,6.0,5.0,0.0,24.3,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
3.333333333333333,3.125,2.5,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,4.0,4.571428571428572,3.7647058823529416,6.0,3.933886175167556,6.111111111111111,0.0,0.0,1.2087912087912087,2.75,6.0,4.0,0.0,24.7,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
3.333333333333333,2.5,1.25,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,4.375,5.0,4.11764705882353,7.0,4.1042826309212765,6.666666666666666,0.0,0.0,1.2087912087912087,2.5,7.0,2.0,0.0,25.3,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
4.444444444444445,3.125,0.0,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,4.625,5.285714285714287,4.352941176470589,7.0,4.217880268090424,6.666666666666666,0.0,0.0,1.2087912087912087,3.25,7.0,3.0,0.0,25.7,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
3.333333333333333,2.5,1.25,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,5.0,5.714285714285714,4.705882352941177,8.0,4.388276723844144,6.944444444444445,0.0,0.0,1.2087912087912087,2.5,8.0,3.0,0.0,26.3,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
4.444444444444445,3.125,1.25,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,5.25,6.0,4.941176470588236,8.0,4.501874361013291,6.944444444444445,0.0,0.0,1.2087912087912087,3.25,8.0,3.0,0.0,26.7,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
3.333333333333333,2.5,0.0,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,5.625,6.428571428571429,5.294117647058823,9.0,4.672270816767012,6.944444444444445,0.0,0.0,1.2087912087912087,2.5,9.0,6.0,0.0,27.3,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
3.333333333333333,1.875,0.0,3.5164835164835164,10.0,5.0,10.0,6.0,5.0,3.0,2.5,6.666666666666666,5.875,6.714285714285714,5.529411764705883,9.0,4.785868453936158,6.944444444444445,0.0,0.0,1.2087912087912087,2.25,9.0,5.0,0.0,27.7,3.5294117647058822,1.0,,359.0,0.0,0.55,-1.0,-1.0
3.333333333333333,3.75,5.0,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,2.4375,2.7857142857142856,2.294117647058824,4.0,3.223900942860388,1.9444444444444449,0.0,0.3571428571428571,10.0,3.0,3.0,2.0,0.0,33.4,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
4.444444444444445,4.375,6.25,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,2.6875,3.071428571428571,2.5294117647058822,4.0,3.337498580029535,1.9444444444444449,0.0,0.3571428571428571,10.0,3.75,4.0,2.0,0.0,33.8,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
2.2222222222222223,3.75,5.0,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,3.0625,3.5000000000000004,2.882352941176471,5.0,3.5078950357832555,2.5000000000000004,0.0,0.3571428571428571,10.0,2.5,4.0,2.0,0.0,34.4,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
3.333333333333333,4.375,6.25,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,3.3125,3.7857142857142856,3.117647058823529,5.0,3.621492672952402,2.5000000000000004,0.0,0.3571428571428571,10.0,3.25,5.0,2.0,0.0,34.8,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
4.444444444444445,5.0,7.5,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,3.6875,4.214285714285714,3.4705882352941178,6.0,3.791889128706123,3.055555555555556,0.0,0.3571428571428571,10.0,4.0,5.0,2.0,0.0,35.4,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
3.333333333333333,4.375,6.25,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,3.9375,4.5,3.7058823529411766,6.0,3.905486765875269,3.333333333333333,0.0,0.3571428571428571,10.0,3.25,6.0,2.0,0.0,35.8,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
4.444444444444445,5.0,5.0,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,4.3125,4.928571428571429,4.058823529411765,7.0,4.07588322162899,3.888888888888889,0.0,0.3571428571428571,10.0,4.0,6.0,2.0,0.0,36.4,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
4.444444444444445,4.375,6.25,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,4.5625,5.214285714285714,4.294117647058823,7.0,4.189480858798137,3.888888888888889,0.0,0.3571428571428571,10.0,3.75,7.0,2.0,0.0,36.8,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
3.333333333333333,3.75,5.0,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,4.9375,5.642857142857143,4.647058823529412,8.0,4.3598773145518575,3.888888888888889,0.0,0.3571428571428571,10.0,3.0,7.0,2.0,0.0,37.4,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
2.2222222222222223,3.125,6.25,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,5.1875,5.928571428571429,4.882352941176471,8.0,4.473474951721005,4.166666666666666,0.0,0.3571428571428571,10.0,2.25,8.0,2.0,0.0,37.8,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
2.2222222222222223,2.5,6.25,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,5.5625,6.357142857142858,5.235294117647059,9.0,4.643871407474725,4.444444444444445,0.0,0.3571428571428571,10.0,2.0,8.0,2.0,0.0,38.4,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
3.333333333333333,3.125,6.25,1.5384615384615383,4.0,5.0,0.0,10.0,5.0,3.0,7.5,3.333333333333333,5.8125,6.642857142857143,5.470588235294119,9.0,4.757469044643871,4.722222222222223,0.0,0.3571428571428571,10.0,2.75,9.0,2.0,0.0,38.8,4.117647058823529,1.0,,359.0,0.0,0.47,-1.0,-1.0
4.444444444444445,1.25,3.75,1.098901098901099,4.0,7.5,0.0,0.0,5.0,4.0,5.0,6.666666666666666,3.0,3.4285714285714284,2.823529411764706,5.0,3.479495626490969,3.888888888888889,0.0,0.3571428571428571,3.5164835164835164,2.5,4.0,6.0,0.0,59.3,3.647058823529412,0.0,60.0,277.0,1.0,0.7,3.0,9.0
3.333333333333333,0.625,3.75,1.098901098901099,4.0,7.5,0.0,0.0,5.0,4.0,5.0,6.666666666666666,3.25,3.7142857142857135,3.058823529411765,5.0,3.593093263660115,3.888888888888889,0.0,0.3571428571428571,3.5164835164835164,1.75,5.0,6.0,0.0,59.8,3.647058823529412,0.0,60.0,277.0,1.0,0.99,3.0,9.0
2.2222222222222223,0.0,3.75,1.098901098901099,4.0,7.5,0.0,0.0,5.0,4.0,5.0,6.666666666666666,3.625,4.142857142857143,3.411764705882353,6.0,3.763489719413836,3.888888888888889,0.0,0.3571428571428571,3.5164835164835164,1.0,5.0,6.0,0.0,60.4,3.647058823529412,0.0,60.0,277.0,1.0,0.81,3.0,9.0
2.2222222222222223,0.0,3.75,1.098901098901099,4.0,7.5,0.0,0.0,5.0,4.0,5.0,6.666666666666666,3.875,4.428571428571429,3.647058823529412,6.0,3.877087356582983,3.888888888888889,0.0,0.3571428571428571,3.5164835164835164,1.0,6.0,6.0,5.0,60.8,3.647058823529412,0.0,60.0,277.0,1.0,1.0,3.0,9.0
4.444444444444445,3.75,2.5,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,0.375,0.4285714285714285,0.3529411764705882,1.0,2.2867204362149263,1.666666666666667,10.0,6.428571428571429,10.0,3.5,0.0,2.0,0.0,48.8,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
3.333333333333333,3.125,3.75,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,0.625,0.7142857142857143,0.5882352941176471,1.0,2.400318073384073,1.666666666666667,10.0,6.428571428571429,10.0,2.75,1.0,2.0,0.0,49.2,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
5.555555555555555,3.75,2.5,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,1.0,1.142857142857143,0.9411764705882354,2.0,2.5707145291377937,1.666666666666667,10.0,6.428571428571429,10.0,4.0,1.0,2.0,0.0,49.8,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
5.555555555555555,3.125,3.75,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,1.25,1.4285714285714286,1.1764705882352942,2.0,2.6843121663069405,1.666666666666667,10.0,6.428571428571429,10.0,3.75,2.0,2.0,0.0,50.2,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
5.555555555555555,2.5,2.5,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,1.625,1.8571428571428568,1.5294117647058825,3.0,2.854708622060661,1.666666666666667,10.0,6.428571428571429,10.0,3.5,2.0,2.0,0.0,50.8,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
6.666666666666667,3.125,1.25,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,1.875,2.142857142857143,1.7647058823529411,3.0,2.9683062592298075,1.9444444444444449,10.0,6.428571428571429,10.0,4.25,3.0,2.0,0.0,51.2,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
6.666666666666667,2.5,1.25,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,2.25,2.571428571428572,2.117647058823529,4.0,3.138702714983528,2.5000000000000004,10.0,6.428571428571429,10.0,4.0,3.0,2.0,0.0,51.8,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
6.666666666666667,1.875,2.5,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,2.5,2.857142857142857,2.3529411764705883,4.0,3.252300352152675,2.777777777777778,10.0,6.428571428571429,10.0,3.75,4.0,2.0,0.0,52.2,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
7.777777777777779,2.5,1.25,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,2.875,3.2857142857142856,2.705882352941176,5.0,3.422696807906395,3.333333333333333,10.0,6.428571428571429,10.0,4.5,4.0,2.0,0.0,52.8,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
7.777777777777779,1.875,2.5,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,3.125,3.571428571428572,2.9411764705882355,5.0,3.536294445075542,3.333333333333333,10.0,6.428571428571429,10.0,4.25,5.0,2.0,0.0,53.2,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
6.666666666666667,1.25,2.5,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,3.5,4.0,3.294117647058824,6.0,3.7066909008292623,3.888888888888889,10.0,6.428571428571429,10.0,3.5,5.0,2.0,0.0,53.8,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
6.666666666666667,0.625,1.25,3.5164835164835164,0.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,3.75,4.285714285714286,3.5294117647058822,6.0,3.8202885379984095,4.166666666666666,10.0,6.428571428571429,10.0,3.25,6.0,2.0,0.0,54.2,7.529411764705882,1.0,,359.0,0.0,0.46,-1.0,-1.0
1.1111111111111112,2.5,2.5,8.571428571428571,4.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,0.3125,0.3571428571428571,0.2941176470588235,0.0,2.25832102692264,1.9444444444444449,0.0,4.642857142857143,1.2087912087912087,1.5,0.0,5.0,0.0,78.9,1.8823529411764703,0.0,78.0,182.0,0.0,0.8,3.0,7.0
2.2222222222222223,3.125,1.25,8.571428571428571,4.0,5.0,0.0,4.0,5.0,1.0,7.5,6.666666666666666,0.5625,0.6428571428571429,0.5294117647058824,1.0,2.3719186640917864,1.9444444444444449,0.0,4.642857142857143,1.2087912087912087,2.25,0.0,3.0,5.0,79.3,1.8823529411764703,0.0,78.0,182.0,0.0,1.0,3.0,7.0
3.333333333333333,5.0,3.75,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,0.0,2.0,0.0,42.4,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
3.333333333333333,4.375,2.5,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,0.0,5.0,0.0,42.9,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
3.333333333333333,3.75,3.75,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,0.0,6.0,0.0,43.4,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
2.2222222222222223,3.125,5.0,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,0.0,2.0,0.0,43.9,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
1.1111111111111112,1.25,5.0,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,0.0,2.0,0.0,44.4,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
1.1111111111111112,0.625,6.25,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,0.0,6.0,0.0,44.9,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
1.1111111111111112,0.0,5.0,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,0.0,2.0,0.0,45.4,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
1.1111111111111112,0.0,5.0,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,1.0,2.0,0.0,45.9,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
0.0,0.0,5.0,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,1.0,3.0,0.0,46.4,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
1.1111111111111112,0.625,5.0,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,2.0,3.0,0.0,46.9,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
1.1111111111111112,0.0,3.75,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,2.0,5.0,0.0,47.5,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
2.2222222222222223,0.625,2.5,1.098901098901099,4.0,5.0,0.0,4.0,5.0,4.0,7.5,3.333333333333333,2.5,0.7142857142857143,4.705882352941177,2.0,2.576394410996251,3.055555555555556,10.0,1.0714285714285714,1.2087912087912087,,3.0,5.0,0.0,47.9,2.0,1.0,,359.0,0.0,0.53,-1.0,-1.0
3.333333333333333,5.0,3.75,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,1.0,5.0,0.0,18.8,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
3.333333333333333,4.375,2.5,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,1.0,3.0,0.0,19.3,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
3.333333333333333,3.75,3.75,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,2.0,5.0,0.0,19.8,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
2.2222222222222223,3.125,5.0,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,2.0,2.0,0.0,20.3,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
1.1111111111111112,1.25,5.0,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,3.0,3.0,0.0,20.8,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
1.1111111111111112,0.625,6.25,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,3.0,5.0,0.0,21.3,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
1.1111111111111112,0.0,5.0,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,4.0,2.0,0.0,21.8,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
1.1111111111111112,0.0,5.0,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,4.0,5.0,0.0,22.3,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
0.0,0.0,5.0,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,5.0,4.0,0.0,22.8,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
1.1111111111111112,0.625,5.0,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,5.0,5.0,0.0,23.3,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
1.1111111111111112,0.0,3.75,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,6.0,4.0,0.0,23.8,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
2.2222222222222223,0.625,2.5,1.2087912087912087,4.0,5.0,0.0,0.0,5.0,3.0,7.5,6.666666666666666,0.625,0.7142857142857143,1.1764705882352942,4.0,4.604112234465523,3.611111111111111,0.0,10.0,3.5164835164835164,,6.0,5.0,0.0,24.3,2.0,0.0,,359.0,0.0,0.54,-1.0,-1.0
3.333333333333333,5.0,3.75,10.0,4.0,5.0,0.0,6.0,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10.0,2.142857142857143,0.0,,0.0,4.0,0.0,30.4,2.0,2.0,,359.0,0.0,0.41,-1.0,-1.0
3.333333333333333,4.375,2.5,10.0,4.0,5.0,0.0,6.0,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10.0,2.142857142857143,0.0,,0.0,4.0,0.0,30.8,2.0,2.0,,359.0,0.0,0.41,-1.0,-1.0
3.333333333333333,3.75,3.75,10.0,4.0,5.0,0.0,6.0,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10.0,2.142857142857143,0.0,,0.0,4.0,0.0,31.4,2.0,2.0,,359.0,0.0,0.41,-1.0,-1.0
2.2222222222222223,3.125,5.0,10.0,4.0,5.0,0.0,6.0,5.0,3.0,5.0,6.666666666666666,0.0,0.0,0.0,2.0,0.0,2.2222222222222223,10.0,2.142857142857143,0.0,,0.0,4.0,0.0,31.8,2.0,2.0,,359.0,0.0,0.41,-1.0,-1.0
